NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6407814951,875459,Consumption,4/02/2018,No,0.194,0.113,0.05,0.037,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.037,0.044,0.037,0.044,0.044,0.087,0.05,0.087,0.094,0.063,0.075,0.087,0.087,0.075,0.056,0.094,0.1,0.087,0.106,0.144,0.144,0.375,1.019,0.813,0.119,0.194,0.194,0.131,0.106,0.181,0.175,0.188,0.144
6407814951,875459,Consumption,5/02/2018,No,0.138,0.056,0.05,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.044,0.044,0.05,0.037,0.044,0.044,0.075,0.069,0.063,0.156,0.113,0.1,0.031,0.037,0.025,0.031,0.025,0.031,0.025,0.025,0.037,0.031,0.037,0.031,0.05,0.044,0.044,0.1,0.163,0.138,0.131,0.156,0.1,0.063,0.106,0.131,0.15,0.169
6407814951,875459,Consumption,6/02/2018,No,0.087,0.075,0.05,0.037,0.05,0.044,0.05,0.044,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.05,0.044,0.056,0.063,0.063,0.169,0.138,0.6,0.45,0.075,0.063,0.075,0.175,0.163,0.119,0.713,0.869,0.844,0.619,0.237,0.175,0.169,0.463,0.531,0.225,0.188,0.169,0.188,0.1
6407814951,875459,Consumption,7/02/2018,No,0.094,0.1,0.05,0.05,0.05,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.05,0.075,0.069,0.063,0.069,0.05,0.056,0.05,0.113,0.113,0.188,0.231,0.087,0.119,0.231,0.075,0.075,0.063,0.113,0.438,1.006,1.106,0.569,0.175,0.206,0.525,0.206,0.125,0.119,0.169,0.163,0.194,0.206
6407814951,875459,Consumption,8/02/2018,No,0.106,0.081,0.069,0.044,0.044,0.044,0.044,0.044,0.05,0.05,0.05,0.05,0.044,0.037,0.044,0.044,0.05,0.044,0.063,0.131,0.075,0.081,0.131,0.138,0.106,0.644,0.125,0.087,0.113,0.081,0.075,0.081,0.087,0.081,0.063,0.081,0.125,0.244,0.1,0.063,0.1,0.131,0.131,0.15,0.156,0.219,0.206,0.181
6407814951,875459,Consumption,9/02/2018,No,0.138,0.063,0.05,0.044,0.05,0.056,0.056,0.131,0.075,0.069,0.05,0.044,0.044,0.044,0.05,0.05,0.05,0.044,0.05,0.037,0.106,0.094,0.087,0.069,0.069,0.069,0.081,0.138,0.063,0.075,0.081,0.125,0.087,0.063,0.188,0.044,0.044,0.05,0.056,0.113,0.056,0.031,0.031,0.031,0.119,0.131,0.144,0.212
6407814951,875459,Consumption,10/02/2018,No,0.138,0.056,0.044,0.044,0.05,0.044,0.044,0.05,0.044,0.044,0.044,0.037,0.044,0.044,0.05,0.044,0.05,0.044,0.044,0.037,0.044,0.056,0.069,0.156,0.287,0.525,0.2,0.175,0.106,0.1,0.1,0.081,0.081,0.069,0.087,0.106,0.125,0.125,0.081,0.125,0.131,0.169,0.144,0.15,0.138,0.169,0.106,0.081
6407814951,875459,Consumption,11/02/2018,No,0.075,0.063,0.044,0.037,0.044,0.044,0.044,0.05,0.044,0.05,0.044,0.05,0.044,0.037,0.044,0.037,0.044,0.044,0.044,0.044,0.056,0.175,0.175,0.163,0.713,0.138,0.575,0.313,0.138,0.169,0.181,0.163,0.144,0.212,0.119,0.15,0.225,0.175,0.087,0.113,0.2,0.113,0.087,0.081,0.163,0.169,0.169,0.113
6407814951,875459,Consumption,12/02/2018,No,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.05,0.044,0.05,0.044,0.044,0.044,0.05,0.044,0.069,0.081,0.069,0.031,0.037,0.056,0.031,0.106,0.094,0.05,0.144,0.081,0.1,0.119,0.094,0.106,0.1,0.1,0.087,0.1,0.269,0.194,0.119,0.119,0.094,0.125,0.131,0.138,0.138,0.163,0.15,0.125,0.175
6407814951,875459,Consumption,13/02/2018,No,0.188,0.1,0.056,0.056,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.081,0.106,0.075,0.119,0.075,0.056,0.05,0.044,0.05,0.044,0.1,0.512,0.369,0.1,0.106,0.087,0.094,0.087,0.15,0.131,0.125,0.163,0.256,0.175,0.15,0.163,0.169,0.075,0.069,0.113,0.131,0.131,0.113
6407814951,875459,Consumption,14/02/2018,No,0.087,0.044,0.044,0.05,0.037,0.05,0.05,0.037,0.05,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.05,0.056,0.056,0.194,0.094,0.119,0.087,0.063,0.1,0.106,0.05,0.05,0.131,0.119,0.1,0.113,0.113,0.131,0.131,0.113,0.087,0.75,0.075,0.063,0.469,0.394,0.119,0.113,0.15,0.219,0.131,0.119
6407814951,875459,Consumption,15/02/2018,No,0.056,0.037,0.056,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.119,0.094,0.081,0.144,0.056,0.063,0.125,0.138,0.05,0.05,0.075,0.069,0.125,0.069,0.1,0.106,0.087,0.131,0.256,0.087,0.081,0.119,0.144,0.237,0.106,0.113,0.506,0.156,0.125,0.056,0.056,0.1,0.169,0.163
6407814951,875459,Consumption,16/02/2018,No,0.144,0.069,0.044,0.044,0.044,0.037,0.05,0.044,0.044,0.044,0.044,0.044,0.094,0.219,0.119,0.087,0.056,0.069,0.063,0.05,0.05,0.044,0.044,0.044,0.512,0.425,0.075,0.056,0.075,0.075,0.119,0.113,0.056,0.188,0.044,0.037,0.05,0.037,0.037,0.031,0.031,0.031,0.037,0.05,0.113,0.163,0.156,0.119
6407814951,875459,Consumption,17/02/2018,No,0.063,0.056,0.056,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.037,0.044,0.037,0.044,0.044,0.044,0.037,0.056,0.044,0.05,0.044,0.05,0.087,0.138,0.375,0.856,0.519,0.138,0.106,0.138,0.113,0.169,0.113,0.113,0.113,0.256,0.3,0.087,0.081,0.094,0.075,0.081,0.138,0.087,0.1,0.181,0.169
6407814951,875459,Consumption,18/02/2018,No,0.138,0.069,0.069,0.044,0.044,0.037,0.044,0.037,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.063,0.069,0.069,0.087,0.081,0.081,0.225,0.106,0.512,0.419,0.1,0.131,0.106,0.138,0.206,0.125,0.087,0.069,0.056,0.037,0.037,0.037,0.037,0.037,0.031,0.031,0.031,0.094
6407814951,875459,Consumption,19/02/2018,No,0.163,0.163,0.063,0.037,0.044,0.037,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.044,0.05,0.125,0.075,0.069,0.113,0.119,0.25,0.075,0.113,0.156,0.156,0.119,0.094,0.087,0.106,0.138,0.156,0.131,0.119,0.113,0.15,0.163,0.181,0.194,0.169,0.156,0.138
6407814951,875459,Consumption,20/02/2018,No,0.138,0.087,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.063,0.069,0.069,0.069,0.063,0.069,0.15,0.081,0.081,0.075,0.2,0.362,0.156,0.581,0.144,0.1,0.1,0.081,0.087,0.087,0.113,0.087,0.05,0.05,0.05,0.056,0.056,0.056,0.056,0.05,0.05,0.044,0.05,0.1,0.15,0.169
6407814951,875459,Consumption,21/02/2018,No,0.169,0.163,0.069,0.075,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.081,0.113,0.113,0.838,0.313,0.1,0.444,0.375,0.075,0.156,0.094,0.094,0.094,0.15,0.05,0.056,0.044,0.05,0.05,0.056,0.056,0.106,0.15,0.169,0.2,0.156,0.181,0.087
6407814951,875459,Consumption,22/02/2018,No,0.05,0.081,0.087,0.044,0.05,0.044,0.044,0.05,0.05,0.044,0.044,0.044,0.05,0.194,0.131,0.188,0.063,0.044,0.037,0.031,0.037,0.056,0.05,0.05,0.05,0.05,0.05,0.069,0.087,0.087,0.075,0.094,0.094,0.1,0.056,0.05,0.063,0.087,0.1,0.131,0.15,0.156,0.131,0.05,0.1,0.256,0.244,0.2
6407814951,875459,Consumption,23/02/2018,No,0.188,0.2,0.094,0.05,0.05,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.05,0.044,0.044,0.044,0.05,0.069,0.206,0.106,0.119,0.113,0.131,0.269,0.138,0.106,0.138,0.125,0.081,0.056,0.2,0.106,0.05,0.063,0.056,0.05,0.05,0.05,0.05,0.056,0.05,0.056,0.05,0.056,0.1,0.131
6407814951,875459,Consumption,24/02/2018,No,0.131,0.156,0.244,0.056,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.044,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.05,0.044,0.131,0.094,0.081,0.075,0.2,0.95,0.144,0.175,0.169,0.113,0.094,0.069,0.212,0.294,0.188,0.1,0.075,0.056,0.106,0.081,0.163,0.762,0.169,0.15,0.15,0.125,0.106
6407814951,875459,Consumption,25/02/2018,No,0.094,0.081,0.15,0.05,0.037,0.044,0.044,0.05,0.037,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.044,0.131,0.069,0.069,0.1,0.138,0.119,0.119,0.175,0.15,0.075,0.056,0.063,0.056,0.081,0.119,0.094,0.175,0.056,0.05,0.05,0.044,0.05,0.05,0.05,0.169,0.138,0.144,0.144,0.131,0.131
6407814951,875459,Consumption,26/02/2018,No,0.094,0.119,0.075,0.044,0.05,0.044,0.044,0.044,0.044,0.037,0.05,0.037,0.05,0.037,0.044,0.037,0.044,0.05,0.081,0.069,0.069,0.044,0.037,0.087,0.056,0.081,0.087,0.081,0.144,0.181,0.169,0.113,0.231,0.125,0.075,0.094,0.094,0.169,0.119,0.113,0.1,0.113,0.15,0.375,0.113,0.175,0.138,0.163
6407814951,875459,Consumption,27/02/2018,No,0.075,0.081,0.05,0.05,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.056,0.063,0.044,0.05,0.063,0.069,0.075,0.063,0.063,0.125,0.113,0.15,0.331,0.056,0.063,0.063,0.056,0.113,0.131,0.037,0.037,0.031,0.225,0.138,0.106,0.081,0.1,0.212,0.181,0.075,0.525,0.6,0.125
6407814951,875459,Consumption,28/02/2018,No,0.144,0.05,0.05,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.05,0.037,0.044,0.056,0.125,0.113,0.138,0.131,0.125,0.131,0.163,0.163,0.219,0.113,0.094,0.175,0.794,0.65,0.469,0.15,0.163,0.156,0.044,0.094,0.094,0.05,0.031,0.037,0.031,0.125,0.194,0.188
6407814951,875459,Consumption,1/03/2018,No,0.156,0.063,0.05,0.05,0.05,0.044,0.044,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.1,0.075,0.063,0.044,0.1,0.119,0.037,0.025,0.031,0.031,0.025,0.081,0.106,0.081,0.05,0.056,0.044,0.031,0.031,0.031,0.094,0.163,0.138,0.1,0.081,0.125,0.15,0.2,0.1
6407814951,875459,Consumption,2/03/2018,No,0.069,0.069,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.037,0.05,0.044,0.044,0.075,0.181,0.194,0.188,0.156,0.037,0.025,0.031,0.031,0.031,0.031,0.037,0.031,0.037,0.031,0.031,0.031,0.031,0.037,0.044,0.031,0.031,0.031,0.031,0.1,0.362,0.637,0.119,0.106,0.075
6407814951,875459,Consumption,3/03/2018,No,0.075,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.056,0.119,0.063,0.069,0.05,0.05,0.031,0.044,0.044,0.094,0.119,0.075,0.069,0.069,0.063,0.05,0.037,0.031,0.325,0.625,0.544,0.531,1.219,0.169,0.113,0.163,0.163,0.106,0.113,0.05,0.113,0.144,0.087,0.05
6407814951,875459,Consumption,4/03/2018,No,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.05,0.037,0.05,0.094,0.069,0.106,0.1,0.094,0.075,0.1,0.025,0.031,0.031,0.031,0.031,0.025,0.037,0.031,0.031,0.037,0.031,0.031,0.031,0.031,0.037,0.037,0.037,0.037,0.031,0.031,0.031,0.106,0.163,0.106,0.063,0.05
6407814951,875459,Consumption,5/03/2018,No,0.05,0.044,0.044,0.05,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.081,0.063,0.05,0.056,0.069,0.069,0.075,0.106,0.138,0.1,0.138,0.063,0.063,0.106,0.338,0.531,0.081,0.044,0.075,0.831,0.081,0.069,0.081,0.219,0.181,0.744,0.156,0.094,0.175,0.144
6407814951,875459,Consumption,6/03/2018,No,0.094,0.069,0.037,0.05,0.037,0.05,0.037,0.05,0.037,0.044,0.044,0.037,0.05,0.037,0.044,0.056,0.138,0.081,0.081,0.131,0.037,0.031,0.025,0.031,0.031,0.025,0.031,0.025,0.044,0.025,0.037,0.037,0.025,0.031,0.031,0.031,0.037,0.037,0.037,0.031,0.075,0.094,0.188,0.119,0.094,0.125,0.094,0.069
6407814951,875459,Consumption,7/03/2018,No,0.044,0.05,0.044,0.05,0.044,0.037,0.05,0.044,0.044,0.075,0.113,0.075,0.044,0.05,0.037,0.044,0.044,0.044,0.037,0.044,0.094,0.188,0.175,0.275,0.056,0.037,0.037,0.025,0.037,0.031,0.031,0.031,0.031,0.031,0.05,0.131,0.225,0.206,0.188,0.075,0.081,0.075,0.087,0.1,0.125,0.106,0.119,0.113
6407814951,875459,Consumption,8/03/2018,No,0.069,0.056,0.044,0.056,0.037,0.056,0.037,0.05,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.05,0.081,0.075,0.063,0.037,0.044,0.106,0.087,0.456,0.419,0.044,0.031,0.031,0.031,0.031,0.037,0.031,0.044,0.031,0.031,0.031,0.037,0.037,0.044,0.069,0.156,0.244,0.163,0.106,0.1,0.156,0.163,0.069
6407814951,875459,Consumption,9/03/2018,No,0.056,0.05,0.044,0.05,0.044,0.044,0.05,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.056,0.106,0.087,0.113,0.106,0.131,0.087,0.188,0.05,0.069,0.063,0.069,0.056,0.075,0.081,0.094,0.106,0.094,0.094,0.175,0.2,0.175,0.525,0.525,0.1,0.113,0.175,0.15,0.212,0.181,0.106
6407814951,875459,Consumption,10/03/2018,No,0.1,0.1,0.044,0.056,0.044,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.119,0.094,0.106,0.119,0.813,0.131,0.106,0.125,0.138,0.138,0.131,0.138,0.144,0.163,0.069,0.037,0.044,0.044,0.044,0.037,0.031,0.087,0.113,0.156,0.175,0.2,0.138,0.113
6407814951,875459,Consumption,11/03/2018,No,0.069,0.056,0.044,0.05,0.056,0.056,0.044,0.05,0.05,0.044,0.044,0.05,0.044,0.044,0.05,0.056,0.1,0.113,0.144,0.163,0.069,0.075,0.087,0.113,0.087,0.081,0.075,0.069,0.05,0.063,0.056,0.056,0.063,0.063,0.069,0.1,0.537,0.063,0.075,0.063,0.125,0.131,0.138,0.156,0.181,0.169,0.131,0.094
6407814951,875459,Consumption,12/03/2018,No,0.063,0.056,0.056,0.056,0.056,0.056,0.056,0.05,0.056,0.056,0.056,0.05,0.056,0.056,0.056,0.063,0.05,0.063,0.106,0.081,0.056,0.037,0.044,0.069,0.1,0.094,0.212,0.05,0.075,0.069,0.075,0.056,0.406,0.325,0.069,0.056,0.469,0.063,0.025,0.031,0.031,0.125,0.113,0.106,0.119,0.181,0.131,0.063
6407814951,875459,Consumption,13/03/2018,No,0.069,0.063,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.05,0.087,0.063,0.1,0.081,0.106,0.063,0.069,0.063,0.069,0.069,0.069,0.069,0.063,0.069,0.069,0.069,0.063,0.075,0.069,0.081,0.075,0.069,0.069,0.063,0.069,0.081,0.163,0.175,0.075,0.1,0.125,0.05
6407814951,875459,Consumption,14/03/2018,No,0.05,0.05,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.125,0.069,0.075,0.037,0.119,0.138,0.237,0.138,0.15,0.106,0.075,0.056,0.069,0.113,0.087,0.087,0.144,0.1,0.094,0.219,0.319,0.156,0.094,0.113,0.631,0.287,0.044,0.1,0.125,0.125,0.144,0.087
6407814951,875459,Consumption,15/03/2018,No,0.044,0.031,0.031,0.031,0.031,0.031,0.025,0.031,0.031,0.031,0.031,0.025,0.031,0.031,0.031,0.044,0.113,0.156,0.037,0.037,0.037,0.037,0.113,0.037,0.037,0.081,0.094,0.069,0.081,0.131,0.119,0.087,0.081,0.069,0.081,0.156,0.194,0.113,0.106,0.081,0.1,0.119,0.163,0.188,0.156,0.194,0.156,0.087
6407814951,875459,Consumption,16/03/2018,No,0.056,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.063,0.094,0.119,0.069,0.025,0.025,0.031,0.031,0.025,0.031,0.031,0.025,0.031,0.031,0.031,0.025,0.031,0.031,0.031,0.037,0.037,0.025,0.031,0.031,0.031,0.031,0.037,0.075,0.113,0.156,0.119,0.094,0.081
6407814951,875459,Consumption,17/03/2018,No,0.05,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.037,0.044,0.05,0.05,0.075,0.087,0.1,0.094,0.075,0.231,0.094,0.106,0.15,0.144,0.287,0.119,0.156,0.138,0.131,0.156,0.156,0.275,0.156,0.356,0.65,0.119,0.138,0.119,0.131,0.131,0.169,0.15
6407814951,875459,Consumption,18/03/2018,No,0.087,0.056,0.044,0.05,0.044,0.05,0.05,0.044,0.044,0.044,0.05,0.044,0.044,0.044,0.044,0.075,0.15,0.131,0.119,0.138,0.075,0.1,0.113,0.131,0.131,0.1,0.094,0.094,0.1,0.106,0.081,0.169,0.106,0.106,0.075,0.188,0.475,0.869,0.35,0.156,0.188,0.138,0.156,0.169,0.163,0.15,0.094,0.094
6407814951,875459,Consumption,19/03/2018,No,0.056,0.05,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.044,0.037,0.037,0.044,0.069,0.106,0.044,0.044,0.063,0.125,0.087,0.119,0.138,0.163,0.131,0.131,0.087,0.1,0.081,0.119,0.156,0.075,0.05,0.113,0.175,0.1,0.087,0.075,0.181,0.463,0.519,0.106,0.163,0.181,0.119
6407814951,875459,Consumption,20/03/2018,No,0.106,0.075,0.063,0.044,0.044,0.044,0.037,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.063,0.081,0.069,0.075,0.069,0.113,0.1,0.206,0.05,0.056,0.087,0.081,0.087,0.106,0.075,0.125,0.1,0.031,0.169,0.081,0.075,0.056,0.025,0.031,0.05,0.25,0.1,0.069,0.113,0.106,0.163
6407814951,875459,Consumption,21/03/2018,No,0.237,0.119,0.063,0.037,0.025,0.025,0.031,0.025,0.031,0.025,0.031,0.025,0.031,0.025,0.031,0.031,0.025,0.031,0.031,0.1,0.1,0.125,0.138,0.094,0.119,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.037,0.356,0.931,0.156,0.156,0.163,0.144,0.1,0.081,0.119,0.119,0.113
6407814951,875459,Consumption,22/03/2018,No,0.056,0.05,0.05,0.131,0.075,0.069,0.044,0.037,0.037,0.05,0.037,0.044,0.044,0.044,0.037,0.044,0.075,0.087,0.113,0.094,0.094,0.138,0.044,0.031,0.031,0.031,0.031,0.031,0.025,0.031,0.037,0.031,0.037,0.031,0.037,0.037,0.031,0.031,0.031,0.056,0.169,0.181,0.206,0.113,0.094,0.087,0.1,0.125
6407814951,875459,Consumption,23/03/2018,No,0.063,0.05,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.037,0.044,0.044,0.037,0.044,0.037,0.044,0.05,0.075,0.131,0.106,0.225,0.081,0.575,0.206,0.031,0.031,0.031,0.031,0.037,0.031,0.044,0.037,0.031,0.081,1.063,0.619,0.175,0.169,0.125,0.131,0.206,0.125,0.119,0.113,0.113
6407814951,875459,Consumption,24/03/2018,No,0.106,0.113,0.063,0.063,0.056,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.069,0.056,0.063,0.063,0.063,0.063,0.069,0.081,0.081,0.138,0.181,0.131,0.081,0.075,0.106,0.094,0.138,0.106,0.1,0.113,0.113,0.094,0.131,0.113,0.113,0.175,0.169,0.306,0.294,0.15,0.188,0.188,0.163,0.131,0.131,0.138
6407814951,875459,Consumption,25/03/2018,No,0.069,0.081,0.063,0.044,0.037,0.044,0.037,0.044,0.131,0.075,0.075,0.044,0.05,0.037,0.044,0.044,0.044,0.044,0.037,0.056,0.081,0.106,0.094,0.106,0.031,0.025,0.037,0.031,0.025,0.031,0.037,0.031,0.031,0.044,0.031,0.037,0.106,0.125,0.081,0.5,0.613,0.175,0.138,0.069,0.063,0.119,0.156,0.15
6407814951,875459,Consumption,26/03/2018,No,0.069,0.037,0.031,0.031,0.031,0.031,0.025,0.025,0.031,0.025,0.031,0.025,0.031,0.025,0.031,0.025,0.031,0.031,0.037,0.075,0.069,0.094,0.144,0.113,0.087,0.063,0.069,0.087,0.069,0.081,0.063,0.25,0.613,0.05,0.025,0.119,0.087,0.037,0.037,0.125,0.063,0.106,0.225,0.056,0.119,0.113,0.125,0.144
6407814951,875459,Consumption,27/03/2018,No,0.15,0.156,0.063,0.056,0.056,0.05,0.056,0.044,0.044,0.044,0.05,0.044,0.044,0.044,0.05,0.044,0.05,0.044,0.044,0.081,0.131,0.113,0.087,0.106,0.025,0.025,0.025,0.025,0.025,0.031,0.031,0.031,0.106,0.113,0.087,0.075,0.1,0.094,0.069,0.075,0.125,0.119,0.119,0.119,0.163,0.106,0.119,0.131
6407814951,875459,Consumption,28/03/2018,No,0.081,0.05,0.081,0.1,0.063,0.037,0.031,0.031,0.031,0.031,0.031,0.025,0.031,0.031,0.025,0.031,0.031,0.031,0.056,0.087,0.094,0.113,0.181,0.037,0.031,0.025,0.025,0.025,0.031,0.025,0.031,0.037,0.037,0.031,0.031,0.031,0.031,0.119,0.244,0.156,0.144,0.775,0.269,0.156,0.138,0.15,0.194,0.156
6407814951,875459,Consumption,29/03/2018,No,0.206,0.087,0.044,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.131,0.075,0.056,0.044,0.044,0.044,0.037,0.056,0.113,0.1,0.081,0.063,0.106,0.025,0.025,0.031,0.025,0.025,0.031,0.025,0.031,0.025,0.037,0.031,0.031,0.037,0.031,0.031,0.031,0.025,0.031,0.094,0.119,0.119,0.094,0.094,0.156,0.163
6407814951,875459,Consumption,30/03/2018,No,0.169,0.075,0.05,0.044,0.037,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.037,0.037,0.044,0.037,0.037,0.044,0.037,0.037,0.044,0.081,0.125,0.094,0.106,0.15,0.881,0.113,0.125,0.269,0.219,0.169,0.106,0.1,0.106,0.15,0.188,0.156,0.344,0.644,0.144,0.138,0.119,0.175,0.113,0.113,0.163,0.125
6407814951,875459,Consumption,31/03/2018,No,0.113,0.081,0.044,0.037,0.031,0.025,0.031,0.031,0.031,0.025,0.031,0.025,0.025,0.031,0.025,0.031,0.025,0.025,0.025,0.031,0.037,0.05,0.119,0.169,0.119,0.494,0.625,0.138,0.1,0.087,0.044,0.056,0.069,0.119,0.081,0.163,0.175,0.156,0.144,0.144,0.131,0.15,0.113,0.119,0.113,0.125,0.125,0.125
6407814951,875459,Consumption,1/04/2018,No,0.125,0.306,0.075,0.075,0.231,0.119,0.063,0.05,0.05,0.05,0.056,0.05,0.05,0.05,0.056,0.05,0.05,0.05,0.056,0.05,0.094,0.113,0.05,0.075,0.094,0.125,0.388,0.4,0.087,0.094,0.212,0.106,0.063,0.069,0.138,0.194,0.656,0.475,0.175,0.144,0.144,0.119,0.113,0.125,0.119,0.119,0.113,0.144
6407814951,875459,Consumption,2/04/2018,No,0.131,0.075,0.075,0.075,0.075,0.069,0.075,0.069,0.075,0.075,0.069,0.069,0.075,0.069,0.069,0.069,0.069,0.069,0.069,0.075,0.119,0.087,0.125,0.706,0.362,0.113,0.325,0.594,0.025,0.037,0.025,0.037,0.031,0.025,0.031,0.031,0.031,0.031,0.037,0.025,0.031,0.025,0.025,0.025,0.025,0.025,0.037,0.025
6407814951,875459,Consumption,3/04/2018,No,0.031,0.025,0.031,0.025,0.031,0.031,0.025,0.025,0.025,0.025,0.025,0.031,0.025,0.025,0.037,0.019,0.031,0.025,0.031,0.119,0.056,0.037,0.025,0.031,0.025,0.031,0.025,0.037,0.025,0.031,0.031,0.031,0.025,0.031,0.031,0.025,0.031,0.169,0.188,0.075,0.075,0.106,0.169,0.113,0.106,0.138,0.156,0.144
6407814951,875459,Consumption,4/04/2018,No,0.044,0.031,0.025,0.031,0.025,0.025,0.031,0.025,0.031,0.025,0.031,0.025,0.025,0.031,0.025,0.019,0.025,0.025,0.031,0.087,0.1,0.1,0.131,0.031,0.025,0.031,0.031,0.025,0.031,0.025,0.031,0.031,0.031,0.037,0.037,0.025,0.031,0.025,0.025,0.025,0.025,0.037,0.025,0.056,0.138,0.169,0.15,0.144
6407814951,875459,Consumption,5/04/2018,No,0.119,0.094,0.05,0.044,0.037,0.044,0.056,0.044,0.031,0.044,0.037,0.044,0.044,0.037,0.044,0.031,0.037,0.037,0.044,0.056,0.1,0.069,0.188,0.131,0.156,0.106,0.075,0.125,0.094,0.094,0.106,0.313,0.15,0.244,0.138,0.144,0.362,0.331,0.294,0.263,0.344,0.113,0.269,0.131,0.138,0.138,0.138,0.175
6407814951,875459,Consumption,6/04/2018,No,0.069,0.056,0.05,0.05,0.044,0.05,0.044,0.037,0.044,0.044,0.037,0.037,0.044,0.037,0.044,0.037,0.037,0.037,0.037,0.037,0.094,0.1,0.338,0.156,0.063,0.05,0.119,0.063,0.05,0.037,0.031,0.031,0.031,0.025,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.1,0.15,0.344,1.313,0.456,0.594
6407814951,875459,Consumption,7/04/2018,No,0.144,0.044,0.044,0.044,0.037,0.044,0.037,0.044,0.037,0.037,0.044,0.037,0.044,0.037,0.037,0.113,0.069,0.081,0.087,0.356,0.119,0.025,0.025,0.031,0.025,0.025,0.031,0.031,0.037,0.025,0.031,0.025,0.031,0.031,0.031,0.031,0.119,0.231,0.194,0.194,0.188,0.237,0.181,0.188,0.175,0.15,0.156,0.087
